text,tweet2words,num_capitalized,tweet_length,num_negative_words,num_positive_words,num_neutral_words,has_capitalized,num_capitalised_positive_words,num_capitalised_negative_words,num_hashtags,num_special_character,correctedText
Blessed to Be partnering with @SouthWestAir as a Brand Ambassador. Get Ready for this Amazing Journey! #SouthwestStoryTellers pic.twitter.com/dQScH5aBUC,Blessed Be partnering Brand Ambassador Get Ready Amazing Journey SouthwestStoryTellers pic twitter com dQScH aBUC,0,15,0,2,16,1,0,0,1,5, Blessed Be partnering Brand Ambassador Get Ready Amazing Journey Southwest Storytellers pic twitter com sch abut
"THIS JUST IN: @SouthwestAir says they are experiencing a technical outage, which is impacting operations at #LAX",THIS JUST IN says experiencing technical outage impacting operations LAX,4,8,0,0,17,1,0,0,1,4, THIS JUST IN says experiencing technical outage impacting operations LAX
We’ve got @1LoganHenderson live on the Power 96.1 @SouthwestAir Sound Stage! pic.twitter.com/0zJyskkpwy,We got live Power Sound Stage pic twitter com zJyskkpwy,0,11,0,0,12,1,0,0,0,6, We got live Power Sound Stage pic twitter com 
Check out my performance @POWERATL & @iHeartMedia @SouthwestAir #soundstage https:// power961.iheart.com/featured/power -performance-southwest-sound-stage/content/2017-09-18-power-961s-southwest-soundstage/ …,Check performance soundstage https power iheart com featured power performance southwest sound stage content power southwest soundstage,0,20,0,0,13,1,0,0,1,9, Check performance sound stage HTTP power heart com featured power performance southwest sound stage content power southwest sound stage
When you check in 2 hours late to your @SouthwestAir flight and still get A37. pic.twitter.com/BUtriLRiPN,When check hours late flight still get A pic twitter com BUtriLRiPN,0,11,1,0,15,1,0,0,0,3, When check hours late flight still get A pic twitter com Retribution
A Short yet productive day in So Cal. Time to get home on @SouthwestAir for the recruiting weekend. @coachmsimmonds #PicksUp18 #MinerStrong #Crootin #TheBag pic.twitter.com/27Up3SfjG5,A Short yet productive day So Cal Time get home recruiting weekend PicksUp MinerStrong Crootin TheBag pic twitter com Up SfjG,0,20,0,1,23,1,0,0,4,9, A Short yet productive day So Cal Time get home recruiting weekend Picks Up Miner Strong Cronin The Bag pic twitter com Up Sf Jg
Things @LOCASHmusic loves: - this life - @Michaeljonair - @SouthwestAir #iHeartSouthwest pic.twitter.com/shiTaKgRQL,Things loves life iHeartSouthwest pic twitter com shiTaKgRQL,0,11,0,0,12,1,0,0,1,9, Things loves life southwestward pic twitter com shiitake
Honored to announce my partnership with @SouthwestAir as an official brand ambassador. Blessed & Exciting News!! #SouthwestStorytellers pic.twitter.com/jQCdLxGOm5,Honored announce partnership official brand ambassador Blessed Exciting News SouthwestStorytellers pic twitter com jQCdLxGOm,0,15,0,2,16,1,0,0,1,6, Honored announce partnership official brand ambassador Blessed Exciting News Southwest Storytellers pic twitter com 
So @SouthwestAir claims that leaving this (non-functioning) site up damages its reputation. I'd argue that the lawsuit over the site does SIGNIFICANTLY more damage. https:// twitter.com/mmasnick/statu s/954442814284218368 …,So claims leaving non functioning site damages reputation I argue lawsuit site SIGNIFICANTLY damage https twitter com mmasnick statu,1,18,1,0,27,1,0,0,0,9, So claims leaving non functioning site damages reputation I argue lawsuit site SIGNIFICANTLY damage HTTP twitter com masonic stat
"Hey @Eagles fans- your actual eagle has landed. That carryon contains “Challenger,” the bald eagle. He let @SouthwestAir fly today, he’ll do the flying at Sunday’s game. priorityboarding #eagles #philly pic.twitter.com/IqmKPyyvnJ",Hey fans actual eagle landed That carryon contains Challenger bald eagle He let fly today flying Sunday game priorityboarding eagles philly pic twitter com IqmKPyyvnJ,0,25,0,0,31,1,0,0,2,13, Hey fans actual eagle landed That carrion contains Challenger bald eagle He let fly today flying Sunday game priority boarding eagles filly pic twitter com 
Repping @SouthwestAir today! #SouthWestStoryTellers pic.twitter.com/OjcvGi5e0d,Repping today SouthWestStoryTellers pic twitter com OjcvGi e,0,9,0,0,5,1,0,0,1,4, Pepping today Southwest Storytellers pic twitter com  e
In the hangar at @SouthwestAir learning about how the airline services its fleet here at DAL. #tmom #southweststorytellers AD pic.twitter.com/RaIfmbKPiO,In hangar learning airline services fleet DAL tmom southweststorytellers AD pic twitter com RaIfmbKPiO,2,14,0,0,20,1,0,0,2,5, In hangar learning airline services fleet LAD tom southwest storytellers AD pic twitter com 
Flew into Philly last night from Tampa. Flight attendant on @SouthwestAir led passengers in singing Fly,Flew Philly last night Tampa Flight attendant led passengers singing Fly,0,12,0,1,15,1,0,0,0,2, Flew Philly last night Tampa Flight attendant led passengers singing Fly
Way to go! Congrats @SouthwestAir ! https:// twitter.com/gary_kelly/sta tus/954374975519150080 …,Way go Congrats https twitter com gary kelly sta tus,0,11,0,0,10,1,0,0,0,7, Way go Congrats HTTP twitter com gray Kelly sat toes
an airline where one lucky passenger gets to pick the takeoff music and they blast it through the cabin. team up and figure it out @Spotify @AmericanAir @SouthwestAir @VirginAmerica @Delta,airline one lucky passenger gets pick takeoff music blast cabin team figure,0,17,0,1,29,0,0,0,0,6, airline one lucky passenger gets pick takeoff music blast cabin team figure
"WTH: @AmericanAirlines’ new baggage policy (no carry-on bags, pay $25 to check an overnight bag!)—never again. @SouthwestAir from now on.",WTH new baggage policy carry bags pay check overnight bag never,1,13,0,0,20,1,0,0,0,10, WT new baggage policy carry bags pay check overnight bag never
#LosAngeles #LAX to #NYC Newark #EWR $86 each way ($172 round-trip) on @SouthwestAir . Even works for a quick #weekend on the other coast. http:// bit.ly/2rgNYck #airfare #flights pic.twitter.com/bJMpZO4yF7,LosAngeles LAX NYC Newark EWR way round trip Even works quick weekend coast http bit ly rgNYck airfare flights pic twitter com bJMpZO yF,3,25,0,1,28,1,0,0,7,16, Los Angeles LAX NYC Newark OR way round trip Even works quick weekend coast HTTP bit l  airfare flights pic twitter com  y
#NYC Newark #EWR to #LosAngeles #LAX $172 round-trip on @SouthwestAir for winter #travel . Two free checked bags and no change fees! http:// bit.ly/2BdOrvN #airfare #flights pic.twitter.com/TipIFFXs5D,NYC Newark EWR LosAngeles LAX round trip winter travel Two free checked bags change fees http bit ly BdOrvN airfare flights pic twitter com TipIFFXs D,3,26,0,1,26,1,0,0,7,15, NYC Newark OR Los Angeles LAX round trip winter travel Two free checked bags change fees HTTP bit l Bordon airfare flights pic twitter com Pontiffs D
We sure #LUV spending the day working w/ @siliconvalleycf prtnr @SouthwestAir on impressive & expanding #CSR efforts pic.twitter.com/jsduRfDEJF,We sure LUV spending day working w prtnr impressive expanding CSR efforts pic twitter com jsduRfDEJF,2,17,0,1,17,1,0,0,2,7, We sure LAV spending day working w partner impressive expanding CAR efforts pic twitter com 
Deicing turf of @SouthwestAir Tuesday night @ATLairport pic.twitter.com/ajWCxtl98b,Deicing turf Tuesday night pic twitter com ajWCxtl b,0,11,0,0,8,1,0,0,0,3, Deicing turf Tuesday night pic twitter com  b
Took a hard nap and the lady was nice enough to ask if I was staying on for Kansas City. @SouthwestAir coming in clutch LOL that would've been bad. pic.twitter.com/WXG7ZQaN4Z,Took hard nap lady nice enough ask I staying Kansas City coming clutch LOL would bad pic twitter com WXG ZQaN Z,2,22,1,2,27,1,0,0,0,5, Took hard nap lady nice enough ask I staying Kansas City coming clutch LO would bad pic twitter com WIG Azana Z
"Shoutout to @SouthwestAir for great customer service. Two cancelled flights, both rebooked within 10 minutes! This is why I only fly with y’all (and free luggage is always a plus)",Shoutout great customer service Two cancelled flights rebooked within minutes This I fly free luggage always plus,0,16,0,2,28,1,0,0,0,7, Shutout great customer service Two canceled flights rebuked within minutes This I fly free luggage always plus
"Every airport is a complicated ballet of baggage, cargo, aircraft, people & weather. In the middle of all this complexity, the @SouthwestAir team in San Diego rallied to be part of a Make-A-Wish experience! http:// wish.org/wishes/wish-na tion-blog/2017/may/southwest-airlines-hikes-up-excitement-before-a-wish#sm.00001bw2k7i47xde4uomed9ad9rke … pic.twitter.com/f3EbCrhIou",Every airport complicated ballet baggage cargo aircraft people weather In middle complexity team San Diego rallied part Make A Wish experience http wish org wishes wish na tion blog may southwest airlines hikes excitement wish sm bw k xde uomed ad rke pic twitter com f EbCrhIou,0,46,1,0,38,1,0,0,1,14, Every airport complicated ballet baggage cargo aircraft people weather In middle complexity team San Diego rallied part Make A Wish experience HTTP wish org wishes wish an son blog may southwest airlines hikes excitement wish chm be k ode domed ad eke pic twitter com f Rebellious
THE realest @SouthwestAir pic.twitter.com/eNyXDmDTA1,THE realest pic twitter com eNyXDmDTA,1,6,0,0,4,1,0,0,0,2, THE realest pic twitter com 
A3 We always look for airfare bargains for our family vacations. Love the sale days for purchasing tickets on @SouthwestAir . #foodtravelchat pic.twitter.com/fUuLnoL74A,A We always look airfare bargains family vacations Love sale days purchasing tickets foodtravelchat pic twitter com fUuLnoL A,0,17,0,1,22,1,0,0,1,5, A We always look airfare bargains family vacations Love sale days purchasing tickets travelogue pic twitter com Fulton A
"I want to thank all the folks involved, especially the people of @SouthwestAir . I’ve never been a recipient of something so special!! pic.twitter.com/NDD0EDyLua",I want thank folks involved especially people I never recipient something special pic twitter com NDD EDyLua,1,16,0,1,23,1,0,0,0,6, I want thank folks involved especially people I never recipient something special pic twitter com DD Eduardo
The time has come... @DrunkAtdisney is ready to fly @SouthwestAir pic.twitter.com/Rc81Ax1fk4,The time come ready fly pic twitter com Rc Ax fk,0,12,0,1,10,1,0,0,0,4, The time come ready fly pic twitter com RC Ax fl
When your flight is delayed 4hrs what do you do? @EWUMBB pull out the projector and watch film! @SouthwestAir Thanks for the hospitality #GOeags pic.twitter.com/pw0o9nipVY,When flight delayed hrs pull projector watch film Thanks hospitality GOeags pic twitter com pw nipVY,0,17,1,0,24,1,0,0,1,6, When flight delayed hrs pull projector watch film Thanks hospitality Dagoes pic twitter com PW nippy
"What do you do less that 24 hours after a #HCLDR chat about being part of the change in #healthcare in 2018, you get on a @SouthwestAir plane to #Phoenix to meet with @TextraHealth and @judithconsult to make the vision a reality! #DPC #telehealth @AnywhereHealthc #GSD pic.twitter.com/pmrk4iAFUG",What less hours HCLDR chat part change healthcare get plane Phoenix meet make vision reality DPC telehealth GSD pic twitter com pmrk iAFUG,3,26,0,0,47,1,0,0,6,13, What less hours CHILDREN chat part change healthcare get plane Phoenix meet make vision reality CPD health GAD pic twitter com perk fugal
Thank you @SouthwestAir for letting Captain Gio do an approach from @BWI_Airport to #Lauderdale #FirstFlight499 @CherylCCostello #Steady #EarnedHisWings pic.twitter.com/YBFHC7KPyM – at Fort Lauderdale-Hollywood International Airport (FLL),Thank letting Captain Gio approach Lauderdale FirstFlight Steady EarnedHisWings pic twitter com YBFHC KPyM Fort Lauderdale Hollywood International Airport FLL,2,24,0,1,25,1,0,0,4,11, Thank letting Captain Gino approach Lauder dale First Flight Steady Heartstrings pic twitter com  Pym Fort Lauder dale Hollywood International Airport FL
"So0o0o yesterday was pretty cool. Got 3 free drinks courtesy of @SouthwestAir + got to meet and interview @SteveCase at his @revolution offices in D.C.! Oh, and saw the @WhiteHouse ! Cool ish coming at y'all V soon!! pic.twitter.com/Sb1xW4Y9Wp",So yesterday pretty cool Got free drinks courtesy got meet interview offices D C Oh saw Cool ish coming V soon pic twitter com Sb xW Y Wp,0,29,0,3,36,1,0,0,0,12, So yesterday pretty cool Got free drinks courtesy got meet interview offices D C Oh saw Cool is coming V soon pic twitter com Sb x Y WP
"my proudest achievement of 2018 is getting that @SouthwestAir companion pass privilege!!! i get a +1 on all my flights thru 2019!!! if yall want in on the shameless 50k bonus points plug, heres my referral link: https://www. referyourchasecard.com/224/GF9WVKHNO0 pic.twitter.com/PZnKZNvjAJ",proudest achievement getting companion pass privilege get flights thru yall want shameless k bonus points plug heres referral link https www referyourchasecard com GF WVKHNO pic twitter com PZnKZNvjAJ,2,30,1,2,37,0,0,0,0,9, proudest achievement getting companion pass privilege get flights thru tall want shameless k bonus points plug hairs referral link HTTP WWW repurchased com FF  pic twitter com 
"Bad news: flight through Atlanta to New Orleans got cancelled. Good news: @SouthwestAir rerouted me before I even realized it, checked me in and called me with my new itinerary without me having to do a thing. I get in later and have a lot of time to kill in KC, but great job, SW",Bad news flight Atlanta New Orleans got cancelled Good news rerouted I even realized checked called new itinerary without thing I get later lot time kill KC great job SW,2,29,2,2,51,1,0,0,0,8, Bad news flight Atlanta New Orleans got canceled Good news rerouted I even realized checked called new itinerary without thing I get later lot time kill KC great job SW
